transaction_id,product_id,customer_id,amount,channel,transaction_date,campaign_id
TXN00002562,PRD00054,CUST00467,327.45,web,2025-02-21,CAMPAIGN2
TXN00002569,PRD00091,CUST00022,34.95,web,2025-03-01,CAMPAIGN2
TXN00002570,PRD00021,CUST00157,4085.88,web,2025-05-31,
TXN00002571,PRD00031,CUST00454,4746.93,web,2025-01-20,CAMPAIGN1
TXN00002573,PRD00046,CUST00050,2252.89,web,2025-05-29,
TXN00002575,PRD00043,CUST00225,237.69,web,2025-03-21,CAMPAIGN2
TXN00002576,PRD00039,CUST00144,2084.68,web,2025-05-29,
TXN00002581,PRD00018,CUST00063,1575.98,web,2025-02-01,CAMPAIGN1
TXN00002584,PRD00049,CUST00452,256.62,web,2025-06-09,
TXN00002592,PRD00039,CUST00169,1800.98,web,2025-03-10,CAMPAIGN1
TXN00002593,PRD00069,CUST00440,2715.3,web,2025-05-21,CAMPAIGN1
TXN00002594,PRD00080,CUST00204,3411.42,web,2025-03-08,
TXN00002601,PRD00036,CUST00014,2643.43,web,2025-05-15,CAMPAIGN2
TXN00002604,PRD00010,CUST00020,3409.71,web,2025-06-09,CAMPAIGN2
TXN00002606,PRD00094,CUST00328,938.27,web,2025-06-12,CAMPAIGN2
TXN00002609,PRD00078,CUST00328,4983.49,web,2025-01-11,CAMPAIGN2
TXN00002613,PRD00096,CUST00496,423.88,web,2025-05-30,CAMPAIGN1
TXN00002614,PRD00097,CUST00363,698.43,web,2025-01-21,CAMPAIGN2
TXN00002616,PRD00023,CUST00165,209.42,web,2025-02-28,
TXN00002617,PRD00059,CUST00145,2929.01,web,2025-02-03,
TXN00002622,PRD00049,CUST00304,3491.36,web,2025-01-09,CAMPAIGN1
TXN00002625,PRD00071,CUST00012,914.12,web,2025-01-17,CAMPAIGN1
TXN00002630,PRD00075,CUST00026,3451.97,web,2025-04-01,
TXN00002633,PRD00073,CUST00032,1462.6,web,2025-01-21,CAMPAIGN1
TXN00002635,PRD00090,CUST00387,2581.44,web,2025-05-20,
TXN00002636,PRD00045,CUST00189,4253.68,web,2025-04-08,CAMPAIGN2
TXN00002655,PRD00093,CUST00255,2077.26,web,2025-06-16,CAMPAIGN1
TXN00002656,PRD00082,CUST00259,2313.63,web,2025-03-05,CAMPAIGN1
TXN00002658,PRD00076,CUST00059,2225.8,web,2025-06-05,CAMPAIGN1
TXN00002660,PRD00064,CUST00356,3069.46,web,2025-02-25,
TXN00002662,PRD00026,CUST00474,4174.94,web,2025-03-05,CAMPAIGN1
TXN00002664,PRD00009,CUST00449,3721.76,web,2025-01-30,
TXN00002665,PRD00036,CUST00160,1085.57,web,2025-04-08,CAMPAIGN2
TXN00002670,PRD00063,CUST00171,3957.88,web,2025-03-16,CAMPAIGN2
TXN00002672,PRD00066,CUST00290,1665.75,web,2025-06-11,CAMPAIGN1
TXN00002674,PRD00059,CUST00297,2822.04,web,2025-02-06,CAMPAIGN1
TXN00002680,PRD00083,CUST00159,1046.46,web,2025-03-12,CAMPAIGN2
TXN00002681,PRD00005,CUST00143,2341.37,web,2025-06-21,CAMPAIGN1
TXN00002682,PRD00030,CUST00317,3538.64,web,2025-03-29,CAMPAIGN1
TXN00002683,PRD00050,CUST00410,1675.5,web,2025-03-05,CAMPAIGN2
TXN00002684,PRD00058,CUST00413,817.95,web,2025-01-18,
TXN00002685,PRD00021,CUST00080,641.94,web,2025-03-19,
TXN00002690,PRD00051,CUST00489,4222.51,web,2025-04-24,CAMPAIGN1
TXN00002691,PRD00098,CUST00005,3449.36,web,2025-06-07,CAMPAIGN1
TXN00002692,PRD00023,CUST00080,3953.1,web,2025-04-29,
TXN00002695,PRD00024,CUST00459,2146.7,web,2025-06-21,
TXN00002698,PRD00011,CUST00157,3792.51,web,2025-03-17,CAMPAIGN1
TXN00002703,PRD00092,CUST00308,320.32,web,2025-01-20,CAMPAIGN2
TXN00002705,PRD00021,CUST00460,3687.38,web,2025-06-04,CAMPAIGN2
TXN00002706,PRD00084,CUST00018,3474.47,web,2025-04-07,CAMPAIGN2
TXN00002708,PRD00093,CUST00414,3148.89,web,2025-01-13,
TXN00002709,PRD00035,CUST00370,2168.37,web,2025-03-13,CAMPAIGN1
TXN00002710,PRD00043,CUST00265,4924.54,web,2025-03-25,CAMPAIGN1
TXN00002712,PRD00078,CUST00447,2201.34,web,2025-04-04,CAMPAIGN2
TXN00002713,PRD00100,CUST00009,3747.11,web,2025-04-15,
TXN00002717,PRD00013,CUST00303,1097.04,web,2025-01-27,CAMPAIGN2
TXN00002719,PRD00041,CUST00068,3891.5,web,2025-05-20,CAMPAIGN2
TXN00002722,PRD00060,CUST00237,4253.31,web,2025-05-04,CAMPAIGN1
TXN00002724,PRD00001,CUST00427,1268.38,web,2025-06-18,CAMPAIGN1
TXN00002728,PRD00021,CUST00437,2496.1,web,2025-01-01,CAMPAIGN1
TXN00002731,PRD00039,CUST00056,4727.95,web,2025-05-13,CAMPAIGN1
TXN00002732,PRD00038,CUST00299,4072.08,web,2025-02-04,CAMPAIGN1
TXN00002737,PRD00091,CUST00424,3937.43,web,2025-06-19,CAMPAIGN1
TXN00002742,PRD00083,CUST00065,1006.55,web,2025-06-05,
TXN00002743,PRD00042,CUST00015,3118.04,web,2025-06-20,CAMPAIGN1
TXN00002749,PRD00078,CUST00385,4978.77,web,2025-05-01,
TXN00002751,PRD00059,CUST00149,4911.12,web,2025-05-05,
TXN00002752,PRD00045,CUST00421,95.56,web,2025-03-14,CAMPAIGN1
TXN00002754,PRD00014,CUST00340,3380.42,web,2025-02-04,
TXN00002756,PRD00063,CUST00170,2695.55,web,2025-06-07,CAMPAIGN2
TXN00002758,PRD00072,CUST00467,1193.73,web,2025-04-14,CAMPAIGN2
TXN00002760,PRD00019,CUST00138,3316.93,web,2025-01-17,CAMPAIGN2
TXN00002761,PRD00090,CUST00190,1084.24,web,2025-06-02,CAMPAIGN2
TXN00002767,PRD00089,CUST00061,1644.37,web,2025-03-21,CAMPAIGN2
TXN00002768,PRD00033,CUST00433,4483.27,web,2025-01-17,CAMPAIGN1
TXN00002769,PRD00089,CUST00250,1756.58,web,2025-06-25,CAMPAIGN2
TXN00002770,PRD00030,CUST00279,367.53,web,2025-01-01,CAMPAIGN1
TXN00002771,PRD00047,CUST00332,127.11,web,2025-04-21,CAMPAIGN2
TXN00002772,PRD00014,CUST00074,3725.61,web,2025-01-16,CAMPAIGN2
TXN00002773,PRD00057,CUST00387,1523.73,web,2025-03-12,CAMPAIGN2
TXN00002781,PRD00005,CUST00059,4948.7,web,2025-03-21,CAMPAIGN2
TXN00002783,PRD00055,CUST00353,2573.3,web,2025-05-05,CAMPAIGN1
TXN00002789,PRD00093,CUST00099,713.22,web,2025-04-12,CAMPAIGN2
TXN00002791,PRD00056,CUST00202,3406.76,web,2025-04-13,CAMPAIGN1
TXN00002794,PRD00048,CUST00028,4952.26,web,2025-06-08,CAMPAIGN2
TXN00002795,PRD00003,CUST00336,3394.03,web,2025-05-01,
TXN00002797,PRD00008,CUST00269,57.25,web,2025-02-11,CAMPAIGN2
TXN00002799,PRD00088,CUST00264,1320.12,web,2025-05-12,CAMPAIGN2
TXN00002800,PRD00079,CUST00256,3024.38,web,2025-02-16,CAMPAIGN1
TXN00002801,PRD00040,CUST00098,1320.94,web,2025-02-24,CAMPAIGN1
TXN00002802,PRD00058,CUST00117,2824.59,web,2025-01-03,
TXN00002807,PRD00087,CUST00318,1625.59,web,2025-06-22,CAMPAIGN2
TXN00002810,PRD00075,CUST00488,2343.38,web,2025-02-19,CAMPAIGN2
TXN00002813,PRD00017,CUST00132,2470.67,web,2025-03-17,CAMPAIGN2
TXN00002814,PRD00053,CUST00340,900.57,web,2025-03-23,
TXN00002815,PRD00019,CUST00397,1726.39,web,2025-05-03,CAMPAIGN2
TXN00002818,PRD00022,CUST00323,2324.46,web,2025-04-25,
TXN00002820,PRD00029,CUST00443,1436.81,web,2025-01-19,CAMPAIGN2
TXN00002821,PRD00002,CUST00290,4315.22,web,2025-01-10,CAMPAIGN2
TXN00002822,PRD00083,CUST00382,1943.73,web,2025-01-10,CAMPAIGN2
TXN00002826,PRD00028,CUST00200,1167.06,web,2025-02-22,CAMPAIGN1
TXN00002833,PRD00045,CUST00467,1393.48,web,2025-03-17,CAMPAIGN2
TXN00002835,PRD00072,CUST00332,2106.78,web,2025-05-22,CAMPAIGN2
TXN00002838,PRD00018,CUST00468,3316.49,web,2025-01-19,CAMPAIGN1
TXN00002839,PRD00011,CUST00456,3238.35,web,2025-05-30,CAMPAIGN2
TXN00002844,PRD00051,CUST00251,2375.98,web,2025-06-14,CAMPAIGN1
TXN00002851,PRD00095,CUST00234,4741.6,web,2025-03-13,CAMPAIGN2
TXN00002858,PRD00059,CUST00010,3042.72,web,2025-03-01,CAMPAIGN2
TXN00002867,PRD00086,CUST00179,529.21,web,2025-03-27,
TXN00002869,PRD00078,CUST00184,3276.09,web,2025-02-27,CAMPAIGN2
TXN00002870,PRD00096,CUST00324,3998.65,web,2025-02-11,CAMPAIGN1
TXN00002871,PRD00062,CUST00110,615.13,web,2025-04-17,
TXN00002872,PRD00009,CUST00421,1454.22,web,2025-06-24,CAMPAIGN2
TXN00002873,PRD00089,CUST00463,1288.65,web,2025-01-25,CAMPAIGN2
TXN00002876,PRD00026,CUST00173,2419.47,web,2025-04-22,CAMPAIGN1
TXN00002880,PRD00023,CUST00383,2614.42,web,2025-05-08,
TXN00002881,PRD00061,CUST00325,2365.53,web,2025-05-16,CAMPAIGN1
TXN00002884,PRD00054,CUST00012,2133.11,web,2025-01-24,CAMPAIGN2
TXN00002885,PRD00042,CUST00464,4316.71,web,2025-01-10,CAMPAIGN1
TXN00002886,PRD00094,CUST00323,1465.5,web,2025-01-23,CAMPAIGN1
TXN00002890,PRD00063,CUST00268,3482.72,web,2025-03-25,CAMPAIGN1
TXN00002893,PRD00098,CUST00257,1692.26,web,2025-01-10,CAMPAIGN1
TXN00002895,PRD00005,CUST00247,704.11,web,2025-04-25,CAMPAIGN1
TXN00002899,PRD00066,CUST00144,1072.46,web,2025-01-20,
TXN00002903,PRD00001,CUST00316,4418.85,web,2025-04-13,CAMPAIGN2
TXN00002905,PRD00029,CUST00343,1349.92,web,2025-03-09,CAMPAIGN1
TXN00002906,PRD00065,CUST00094,3817.82,web,2025-04-30,
TXN00002907,PRD00060,CUST00410,2036.9,web,2025-01-21,
TXN00002908,PRD00021,CUST00254,2467.16,web,2025-03-31,CAMPAIGN1
TXN00002909,PRD00063,CUST00043,1730.81,web,2025-01-20,CAMPAIGN1
TXN00002910,PRD00071,CUST00036,4561.88,web,2025-04-16,CAMPAIGN2
TXN00002915,PRD00049,CUST00242,2033.43,web,2025-05-06,
TXN00002916,PRD00001,CUST00380,4330.62,web,2025-01-19,
TXN00002918,PRD00035,CUST00487,1492.9,web,2025-03-07,CAMPAIGN2
TXN00002925,PRD00009,CUST00247,149.38,web,2025-05-27,CAMPAIGN2
TXN00002935,PRD00052,CUST00490,312.76,web,2025-01-28,CAMPAIGN1
TXN00002945,PRD00095,CUST00166,3722.82,web,2025-01-20,CAMPAIGN2
TXN00002946,PRD00027,CUST00346,3408.04,web,2025-04-10,
TXN00002951,PRD00042,CUST00092,4242.99,web,2025-05-17,CAMPAIGN1
TXN00002957,PRD00030,CUST00139,1940.9,web,2025-05-30,CAMPAIGN1
TXN00002958,PRD00099,CUST00250,850.97,web,2025-05-02,
TXN00002960,PRD00047,CUST00143,4166.36,web,2025-01-27,
TXN00002966,PRD00006,CUST00115,2560.91,web,2025-03-02,CAMPAIGN2
TXN00002967,PRD00084,CUST00335,373.96,web,2025-05-23,CAMPAIGN1
TXN00002970,PRD00006,CUST00187,2397.35,web,2025-05-02,
TXN00002972,PRD00028,CUST00300,4524.36,web,2025-04-15,CAMPAIGN2
TXN00002974,PRD00064,CUST00288,1227.63,web,2025-06-11,CAMPAIGN2
TXN00002979,PRD00078,CUST00461,2918.45,web,2025-03-29,CAMPAIGN1
TXN00002980,PRD00080,CUST00499,2568.87,web,2025-03-04,CAMPAIGN2
TXN00002981,PRD00017,CUST00183,4207.46,web,2025-06-24,
TXN00002985,PRD00086,CUST00389,456.97,web,2025-04-16,CAMPAIGN2
TXN00002989,PRD00073,CUST00246,1917.17,web,2025-02-20,CAMPAIGN2
TXN00002991,PRD00038,CUST00444,3174.63,web,2025-05-26,CAMPAIGN1
TXN00002994,PRD00056,CUST00282,3921.64,web,2025-04-26,
TXN00002997,PRD00025,CUST00301,2694.71,web,2025-01-08,CAMPAIGN1
TXN00003001,PRD00031,CUST00170,4752.52,web,2025-03-20,
TXN00003004,PRD00036,CUST00193,3383.01,web,2025-05-23,
TXN00003006,PRD00072,CUST00316,1989.99,web,2025-02-28,CAMPAIGN1
TXN00003010,PRD00092,CUST00199,1934.93,web,2025-05-06,
TXN00003012,PRD00006,CUST00199,3733.88,web,2025-01-22,CAMPAIGN1
TXN00003015,PRD00070,CUST00139,4540.32,web,2025-02-20,CAMPAIGN1
TXN00003017,PRD00089,CUST00237,1635.68,web,2025-03-07,
TXN00003019,PRD00002,CUST00005,3178.05,web,2025-04-29,
TXN00003025,PRD00059,CUST00095,3715.76,web,2025-01-19,CAMPAIGN2
TXN00003026,PRD00046,CUST00155,4895.83,web,2025-02-16,CAMPAIGN1
TXN00003028,PRD00074,CUST00333,913.29,web,2025-03-15,CAMPAIGN2
TXN00003029,PRD00061,CUST00355,2615.39,web,2025-01-19,
TXN00003031,PRD00021,CUST00012,890.92,web,2025-05-25,
TXN00003034,PRD00004,CUST00266,2083.65,web,2025-02-02,CAMPAIGN2
TXN00003039,PRD00014,CUST00069,575.15,web,2025-03-26,CAMPAIGN2
TXN00003041,PRD00022,CUST00352,4466.37,web,2025-03-19,CAMPAIGN2
TXN00003043,PRD00049,CUST00393,1942.07,web,2025-06-24,
TXN00003045,PRD00016,CUST00431,989.21,web,2025-01-24,
TXN00003046,PRD00078,CUST00293,3852.55,web,2025-04-27,CAMPAIGN1
TXN00003047,PRD00066,CUST00119,3138.08,web,2025-01-09,CAMPAIGN1
TXN00003048,PRD00013,CUST00216,1185.04,web,2025-02-29,CAMPAIGN2
TXN00003049,PRD00070,CUST00219,4015.91,web,2025-06-24,CAMPAIGN1
TXN00003051,PRD00062,CUST00367,4127.09,web,2025-03-14,
TXN00003058,PRD00028,CUST00064,3818.6,web,2025-05-05,CAMPAIGN2
TXN00003059,PRD00007,CUST00477,4642.45,web,2025-01-25,CAMPAIGN1
TXN00003060,PRD00043,CUST00458,3855.85,web,2025-04-29,
TXN00003064,PRD00018,CUST00073,389.08,web,2025-02-27,
TXN00003066,PRD00075,CUST00381,2245.11,web,2025-06-16,
TXN00003070,PRD00091,CUST00139,4926.32,web,2025-01-31,CAMPAIGN1
TXN00003072,PRD00054,CUST00460,1164.69,web,2025-03-19,CAMPAIGN2
TXN00003075,PRD00075,CUST00292,4745.05,web,2025-03-11,
TXN00003081,PRD00024,CUST00005,3876.2,web,2025-04-27,CAMPAIGN2
TXN00003084,PRD00066,CUST00239,3149.29,web,2025-01-10,CAMPAIGN1
TXN00003088,PRD00030,CUST00471,2772.86,web,2025-04-11,CAMPAIGN1
TXN00003091,PRD00095,CUST00104,4974.56,web,2025-01-31,
TXN00003098,PRD00022,CUST00106,973.02,web,2025-06-14,CAMPAIGN2
TXN00003104,PRD00038,CUST00207,158.94,web,2025-01-12,CAMPAIGN2
TXN00003105,PRD00005,CUST00086,2415.56,web,2025-04-02,
TXN00003107,PRD00092,CUST00185,3285.84,web,2025-03-05,CAMPAIGN2
TXN00003114,PRD00024,CUST00362,1301.33,web,2025-05-14,CAMPAIGN1
TXN00003121,PRD00061,CUST00219,4155.64,web,2025-01-03,CAMPAIGN1
TXN00003126,PRD00079,CUST00244,1374.24,web,2025-06-16,CAMPAIGN2
TXN00003127,PRD00030,CUST00034,1230.95,web,2025-04-01,CAMPAIGN2
TXN00003129,PRD00043,CUST00006,3461.35,web,2025-06-08,CAMPAIGN2
TXN00003130,PRD00087,CUST00411,113.6,web,2025-05-31,
TXN00003133,PRD00002,CUST00488,1177.05,web,2025-05-11,CAMPAIGN1
TXN00003134,PRD00070,CUST00352,831.15,web,2025-03-11,CAMPAIGN1
TXN00003139,PRD00055,CUST00058,4504.07,web,2025-02-24,CAMPAIGN1
TXN00003147,PRD00040,CUST00292,4431.07,web,2025-06-21,CAMPAIGN2
TXN00003149,PRD00017,CUST00474,1391.67,web,2025-01-06,CAMPAIGN1
TXN00003150,PRD00035,CUST00005,2656.75,web,2025-05-20,CAMPAIGN2
TXN00003154,PRD00075,CUST00074,4749.06,web,2025-03-11,
TXN00003156,PRD00002,CUST00312,389.68,web,2025-06-12,
TXN00003157,PRD00060,CUST00196,1756.79,web,2025-06-27,CAMPAIGN2
TXN00003158,PRD00098,CUST00106,2141.6,web,2025-03-14,CAMPAIGN2
TXN00003160,PRD00070,CUST00364,624.06,web,2025-02-29,CAMPAIGN1
TXN00003161,PRD00041,CUST00024,2091.2,web,2025-05-26,CAMPAIGN2
TXN00003166,PRD00037,CUST00044,4562.59,web,2025-03-26,
TXN00003169,PRD00042,CUST00210,4900.97,web,2025-04-22,
TXN00003174,PRD00097,CUST00359,731.14,web,2025-03-02,CAMPAIGN1
TXN00003176,PRD00063,CUST00045,3595.58,web,2025-06-21,
TXN00003177,PRD00070,CUST00239,1870.75,web,2025-01-04,CAMPAIGN2
TXN00003178,PRD00086,CUST00201,67.22,web,2025-06-21,CAMPAIGN2
TXN00003179,PRD00052,CUST00404,2264.49,web,2025-04-27,CAMPAIGN2
TXN00003183,PRD00066,CUST00409,1611.24,web,2025-01-09,CAMPAIGN2
TXN00003190,PRD00060,CUST00040,639.75,web,2025-04-17,CAMPAIGN2
TXN00003193,PRD00076,CUST00275,1427.28,web,2025-04-23,
TXN00003195,PRD00040,CUST00345,2985.7,web,2025-06-23,CAMPAIGN1
TXN00003199,PRD00080,CUST00451,3797.45,web,2025-02-09,
TXN00003200,PRD00013,CUST00418,2840.76,web,2025-05-24,CAMPAIGN2
TXN00003201,PRD00042,CUST00400,4173.38,web,2025-05-01,CAMPAIGN1
TXN00003202,PRD00026,CUST00231,1894.37,web,2025-03-28,CAMPAIGN1
TXN00003205,PRD00001,CUST00493,958.1,web,2025-02-06,
TXN00003217,PRD00012,CUST00064,4281.76,web,2025-04-28,CAMPAIGN1
TXN00003221,PRD00035,CUST00377,3049.89,web,2025-03-10,
TXN00003223,PRD00066,CUST00127,3311.89,web,2025-05-10,CAMPAIGN1
TXN00003225,PRD00090,CUST00343,3432.67,web,2025-05-18,CAMPAIGN2
TXN00003226,PRD00072,CUST00344,1329.04,web,2025-05-14,CAMPAIGN2
TXN00003233,PRD00025,CUST00059,3205.22,web,2025-05-17,
TXN00003236,PRD00052,CUST00025,879.62,web,2025-06-24,CAMPAIGN2
TXN00003237,PRD00094,CUST00342,2004.32,web,2025-03-29,CAMPAIGN2
TXN00003240,PRD00093,CUST00410,3122.25,web,2025-02-06,CAMPAIGN2
TXN00003241,PRD00075,CUST00198,2292.64,web,2025-05-27,CAMPAIGN1
TXN00003243,PRD00056,CUST00023,3679.83,web,2025-01-11,CAMPAIGN1
TXN00003249,PRD00042,CUST00373,475.32,web,2025-01-14,CAMPAIGN2
TXN00003250,PRD00030,CUST00116,2940.13,web,2025-04-04,CAMPAIGN1
TXN00003254,PRD00012,CUST00067,4724.54,web,2025-05-30,
TXN00003258,PRD00046,CUST00038,875.71,web,2025-04-14,CAMPAIGN2
TXN00003264,PRD00084,CUST00365,1735.6,web,2025-02-12,CAMPAIGN1
TXN00003268,PRD00100,CUST00443,3148.69,web,2025-02-01,
TXN00003271,PRD00019,CUST00042,2346.56,web,2025-01-25,
TXN00003279,PRD00019,CUST00164,2642.75,web,2025-06-16,CAMPAIGN1
TXN00003282,PRD00063,CUST00252,1167.67,web,2025-02-05,CAMPAIGN2
TXN00003291,PRD00027,CUST00355,2183.4,web,2025-02-16,CAMPAIGN1
TXN00003292,PRD00085,CUST00369,1895.84,web,2025-03-16,
TXN00003298,PRD00079,CUST00432,213.6,web,2025-06-26,CAMPAIGN2
TXN00003300,PRD00032,CUST00287,2912.77,web,2025-02-17,CAMPAIGN2
TXN00003303,PRD00073,CUST00018,884.55,web,2025-03-12,
TXN00003304,PRD00084,CUST00266,3381.37,web,2025-04-05,CAMPAIGN2
TXN00003308,PRD00089,CUST00496,4798.49,web,2025-04-18,
TXN00003311,PRD00063,CUST00433,3570.68,web,2025-02-29,CAMPAIGN2
TXN00003312,PRD00069,CUST00029,1181.0,web,2025-01-21,CAMPAIGN2
TXN00003317,PRD00013,CUST00212,1216.1,web,2025-02-01,CAMPAIGN2
TXN00003319,PRD00013,CUST00327,1368.48,web,2025-06-27,
TXN00003320,PRD00006,CUST00139,755.63,web,2025-01-16,CAMPAIGN2
TXN00003322,PRD00054,CUST00005,2750.04,web,2025-03-13,CAMPAIGN2
TXN00003324,PRD00096,CUST00160,948.85,web,2025-02-12,CAMPAIGN1
TXN00003331,PRD00019,CUST00399,2093.07,web,2025-01-18,CAMPAIGN1
TXN00003333,PRD00047,CUST00244,2427.62,web,2025-03-22,CAMPAIGN2
TXN00003334,PRD00046,CUST00204,3649.99,web,2025-03-30,
TXN00003335,PRD00020,CUST00080,4879.87,web,2025-03-12,CAMPAIGN1
TXN00003338,PRD00087,CUST00042,1778.6,web,2025-06-26,
TXN00003339,PRD00095,CUST00302,4488.54,web,2025-05-16,CAMPAIGN1
TXN00003342,PRD00048,CUST00107,316.87,web,2025-05-21,
TXN00003351,PRD00088,CUST00042,173.05,web,2025-01-22,
TXN00003352,PRD00097,CUST00341,887.07,web,2025-01-31,CAMPAIGN1
TXN00003353,PRD00078,CUST00188,2395.64,web,2025-03-16,
TXN00003360,PRD00027,CUST00081,4862.66,web,2025-05-09,
TXN00003361,PRD00041,CUST00301,4264.19,web,2025-03-04,CAMPAIGN2
TXN00003363,PRD00019,CUST00135,2528.98,web,2025-03-13,CAMPAIGN2
TXN00003374,PRD00026,CUST00113,3512.78,web,2025-01-21,
TXN00003375,PRD00047,CUST00461,1602.63,web,2025-04-13,CAMPAIGN2
TXN00003379,PRD00005,CUST00379,1503.07,web,2025-04-18,
TXN00003380,PRD00022,CUST00314,1909.82,web,2025-06-24,CAMPAIGN2
TXN00003381,PRD00066,CUST00247,402.61,web,2025-03-15,CAMPAIGN2
TXN00003387,PRD00041,CUST00474,3921.78,web,2025-04-13,CAMPAIGN2
TXN00003390,PRD00026,CUST00047,3453.97,web,2025-02-20,CAMPAIGN1
TXN00003397,PRD00079,CUST00150,4227.02,web,2025-03-06,CAMPAIGN2
TXN00003401,PRD00065,CUST00263,42.32,web,2025-02-28,CAMPAIGN1
TXN00003402,PRD00023,CUST00194,1188.73,web,2025-01-11,CAMPAIGN1
TXN00003404,PRD00057,CUST00421,1513.73,web,2025-03-14,
TXN00003405,PRD00021,CUST00157,1047.81,web,2025-01-31,CAMPAIGN2
TXN00003409,PRD00038,CUST00407,758.82,web,2025-06-14,CAMPAIGN2
TXN00003410,PRD00002,CUST00200,3763.07,web,2025-05-11,CAMPAIGN2
TXN00003415,PRD00036,CUST00294,2818.33,web,2025-01-02,CAMPAIGN1
TXN00003417,PRD00068,CUST00272,1177.43,web,2025-01-09,CAMPAIGN1
TXN00003418,PRD00100,CUST00384,4258.22,web,2025-04-28,CAMPAIGN2
TXN00003419,PRD00086,CUST00485,1316.39,web,2025-02-02,
TXN00003420,PRD00070,CUST00201,4921.37,web,2025-02-27,CAMPAIGN2
TXN00003423,PRD00053,CUST00462,2655.7,web,2025-05-08,CAMPAIGN1
TXN00003424,PRD00031,CUST00500,3677.32,web,2025-01-04,CAMPAIGN1
TXN00003425,PRD00059,CUST00178,403.71,web,2025-04-06,
TXN00003429,PRD00001,CUST00442,450.69,web,2025-01-13,
TXN00003433,PRD00046,CUST00212,4959.64,web,2025-06-16,CAMPAIGN1
TXN00003435,PRD00086,CUST00301,4187.85,web,2025-01-30,
TXN00003436,PRD00061,CUST00002,4589.9,web,2025-04-12,CAMPAIGN2
TXN00003438,PRD00025,CUST00335,2229.57,web,2025-04-17,
TXN00003440,PRD00045,CUST00301,3991.36,web,2025-03-27,CAMPAIGN2
TXN00003442,PRD00075,CUST00392,3354.38,web,2025-03-30,
TXN00003443,PRD00032,CUST00415,1127.38,web,2025-06-15,CAMPAIGN2
TXN00003448,PRD00052,CUST00128,3500.72,web,2025-01-15,CAMPAIGN1
TXN00003454,PRD00069,CUST00291,2163.78,web,2025-02-02,CAMPAIGN1
TXN00003458,PRD00073,CUST00249,1535.91,web,2025-02-06,CAMPAIGN2
TXN00003459,PRD00044,CUST00446,3746.44,web,2025-03-30,CAMPAIGN2
TXN00003460,PRD00061,CUST00029,1579.62,web,2025-04-03,CAMPAIGN1
TXN00003465,PRD00051,CUST00018,3191.15,web,2025-03-14,
TXN00003466,PRD00018,CUST00032,4638.88,web,2025-04-11,
TXN00003472,PRD00016,CUST00115,1843.18,web,2025-05-09,CAMPAIGN2
TXN00003474,PRD00035,CUST00045,1450.68,web,2025-02-13,CAMPAIGN1
TXN00003475,PRD00016,CUST00162,4642.13,web,2025-01-08,
TXN00003476,PRD00085,CUST00483,3900.56,web,2025-02-28,
TXN00003477,PRD00098,CUST00136,819.31,web,2025-06-01,
TXN00003486,PRD00059,CUST00128,628.28,web,2025-06-08,CAMPAIGN2
TXN00003487,PRD00098,CUST00384,3279.42,web,2025-03-25,CAMPAIGN1
TXN00003496,PRD00045,CUST00135,2320.75,web,2025-04-07,CAMPAIGN2
TXN00003498,PRD00023,CUST00005,2905.28,web,2025-04-14,CAMPAIGN1
TXN00003501,PRD00023,CUST00274,4371.42,web,2025-02-18,
TXN00003503,PRD00033,CUST00450,4388.49,web,2025-06-10,CAMPAIGN1
TXN00003505,PRD00078,CUST00386,270.97,web,2025-01-24,CAMPAIGN1
TXN00003506,PRD00007,CUST00379,2134.95,web,2025-04-28,CAMPAIGN2
TXN00003510,PRD00033,CUST00026,2944.92,web,2025-03-31,CAMPAIGN2
TXN00003511,PRD00024,CUST00036,3912.26,web,2025-01-30,CAMPAIGN1
TXN00003516,PRD00098,CUST00015,975.04,web,2025-06-28,CAMPAIGN2
TXN00003521,PRD00031,CUST00409,2630.52,web,2025-06-07,
TXN00003524,PRD00055,CUST00347,731.46,web,2025-04-03,CAMPAIGN2
TXN00003526,PRD00067,CUST00134,2088.49,web,2025-01-01,CAMPAIGN2
TXN00003530,PRD00099,CUST00304,2294.42,web,2025-03-23,CAMPAIGN1
TXN00003534,PRD00086,CUST00032,2106.49,web,2025-01-23,CAMPAIGN1
TXN00003535,PRD00009,CUST00142,2628.7,web,2025-06-16,CAMPAIGN1
TXN00003536,PRD00060,CUST00379,134.85,web,2025-04-08,CAMPAIGN2
TXN00003541,PRD00009,CUST00424,1368.59,web,2025-05-20,CAMPAIGN2
TXN00003548,PRD00090,CUST00301,4301.04,web,2025-06-23,
TXN00003552,PRD00072,CUST00051,2678.72,web,2025-01-15,
TXN00003558,PRD00083,CUST00423,249.21,web,2025-01-08,CAMPAIGN1
TXN00003560,PRD00096,CUST00492,2678.59,web,2025-01-19,
TXN00003567,PRD00019,CUST00212,3717.28,web,2025-05-01,CAMPAIGN1
TXN00003569,PRD00033,CUST00480,2177.04,web,2025-04-29,CAMPAIGN1
TXN00003572,PRD00017,CUST00285,3714.98,web,2025-06-08,
TXN00003573,PRD00100,CUST00050,4812.11,web,2025-01-30,CAMPAIGN1
TXN00003577,PRD00013,CUST00413,3042.66,web,2025-04-17,CAMPAIGN1
TXN00003578,PRD00042,CUST00173,1441.91,web,2025-05-11,
TXN00003579,PRD00094,CUST00210,1809.86,web,2025-01-22,
