transaction_id,product_id,customer_id,amount,channel,transaction_date,campaign_id
TXN00002394,PRD00040,CUST00441,3849.09,instore,2025-02-06,CAMPAIGN2
TXN00002397,PRD00078,CUST00135,4674.77,instore,2025-05-23,CAMPAIGN2
TXN00002404,PRD00065,CUST00476,3580.24,instore,2025-02-10,CAMPAIGN2
TXN00002406,PRD00096,CUST00011,2726.92,instore,2025-02-03,CAMPAIGN2
TXN00002407,PRD00061,CUST00171,2999.35,instore,2025-03-12,
TXN00002408,PRD00009,CUST00135,3841.46,instore,2025-06-02,
TXN00002410,PRD00048,CUST00274,2556.74,instore,2025-02-23,CAMPAIGN2
TXN00002412,PRD00024,CUST00058,198.14,instore,2025-02-03,CAMPAIGN1
TXN00002414,PRD00066,CUST00061,2541.15,instore,2025-06-04,
TXN00002415,PRD00034,CUST00275,3042.88,instore,2025-05-02,CAMPAIGN2
TXN00002419,PRD00024,CUST00121,4002.6,instore,2025-04-06,
TXN00002420,PRD00059,CUST00254,1517.85,instore,2025-02-07,CAMPAIGN1
TXN00002421,PRD00021,CUST00236,3392.91,instore,2025-05-22,CAMPAIGN1
TXN00002425,PRD00076,CUST00437,2549.98,instore,2025-03-04,CAMPAIGN2
TXN00002426,PRD00097,CUST00276,4310.77,instore,2025-03-20,CAMPAIGN2
TXN00002429,PRD00020,CUST00215,191.93,instore,2025-02-10,CAMPAIGN2
TXN00002431,PRD00015,CUST00266,946.83,instore,2025-02-21,CAMPAIGN2
TXN00002434,PRD00091,CUST00077,3233.42,instore,2025-05-10,CAMPAIGN2
TXN00002435,PRD00022,CUST00102,1013.77,instore,2025-06-02,CAMPAIGN1
TXN00002436,PRD00089,CUST00363,3956.56,instore,2025-04-13,
TXN00002437,PRD00090,CUST00477,3458.21,instore,2025-05-10,
TXN00002445,PRD00088,CUST00072,3814.11,instore,2025-01-21,CAMPAIGN2
TXN00002447,PRD00030,CUST00219,2635.48,instore,2025-03-21,
TXN00002448,PRD00084,CUST00355,3157.98,instore,2025-01-05,CAMPAIGN2
TXN00002456,PRD00078,CUST00043,234.89,instore,2025-04-02,
TXN00002458,PRD00009,CUST00443,4793.91,instore,2025-03-01,CAMPAIGN1
TXN00002462,PRD00060,CUST00114,283.92,instore,2025-01-30,CAMPAIGN1
TXN00002464,PRD00054,CUST00272,200.09,instore,2025-03-31,
TXN00002465,PRD00078,CUST00473,3582.13,instore,2025-04-08,
TXN00002466,PRD00063,CUST00016,2208.72,instore,2025-04-22,
TXN00002467,PRD00038,CUST00211,1343.42,instore,2025-03-26,CAMPAIGN2
TXN00002468,PRD00045,CUST00248,4690.4,instore,2025-05-30,CAMPAIGN1
TXN00002475,PRD00013,CUST00269,3740.91,instore,2025-03-31,CAMPAIGN2
TXN00002477,PRD00012,CUST00296,450.98,instore,2025-04-09,
TXN00002482,PRD00029,CUST00083,1808.64,instore,2025-05-13,CAMPAIGN1
TXN00002484,PRD00083,CUST00381,3517.14,instore,2025-04-17,CAMPAIGN1
TXN00002488,PRD00099,CUST00426,2403.55,instore,2025-04-12,CAMPAIGN2
TXN00002489,PRD00027,CUST00125,44.23,instore,2025-03-15,
TXN00002492,PRD00037,CUST00355,475.56,instore,2025-03-30,CAMPAIGN2
TXN00002495,PRD00080,CUST00353,1846.8,instore,2025-03-09,CAMPAIGN1
TXN00002496,PRD00039,CUST00128,3519.29,instore,2025-02-21,CAMPAIGN2
TXN00002499,PRD00003,CUST00330,831.86,instore,2025-05-09,CAMPAIGN2
TXN00002500,PRD00032,CUST00375,261.09,instore,2025-01-19,
TXN00002506,PRD00004,CUST00441,3757.55,instore,2025-05-12,CAMPAIGN2
TXN00002508,PRD00054,CUST00413,4041.77,instore,2025-06-11,
TXN00002509,PRD00082,CUST00108,3977.98,instore,2025-02-25,CAMPAIGN1
TXN00002512,PRD00043,CUST00172,1019.56,instore,2025-01-04,CAMPAIGN1
TXN00002517,PRD00022,CUST00443,4906.6,instore,2025-04-27,
TXN00002519,PRD00073,CUST00341,3066.42,instore,2025-06-17,
TXN00002523,PRD00024,CUST00497,2473.94,instore,2025-01-20,CAMPAIGN2
TXN00002524,PRD00081,CUST00049,4184.79,instore,2025-01-12,CAMPAIGN1
TXN00002526,PRD00073,CUST00147,4959.97,instore,2025-06-18,CAMPAIGN2
TXN00002530,PRD00096,CUST00403,942.92,instore,2025-03-30,
TXN00002539,PRD00083,CUST00363,3650.78,instore,2025-04-20,CAMPAIGN1
TXN00002543,PRD00013,CUST00077,795.99,instore,2025-05-30,
TXN00002544,PRD00061,CUST00313,3905.14,instore,2025-05-27,CAMPAIGN2
TXN00002547,PRD00069,CUST00014,869.59,instore,2025-06-14,
TXN00002551,PRD00074,CUST00499,2834.55,instore,2025-06-17,CAMPAIGN2
TXN00002552,PRD00073,CUST00286,3727.11,instore,2025-05-06,CAMPAIGN1
TXN00002553,PRD00066,CUST00119,1630.32,instore,2025-06-11,
TXN00002555,PRD00035,CUST00179,2751.6,instore,2025-02-21,CAMPAIGN1
TXN00002556,PRD00061,CUST00256,2268.83,instore,2025-06-04,CAMPAIGN2
TXN00002563,PRD00067,CUST00494,657.31,instore,2025-03-14,CAMPAIGN1
TXN00002564,PRD00062,CUST00047,4952.93,instore,2025-02-28,
TXN00002565,PRD00051,CUST00090,4104.88,instore,2025-04-07,
TXN00002572,PRD00014,CUST00105,546.51,instore,2025-01-26,CAMPAIGN1
TXN00002574,PRD00093,CUST00380,4736.62,instore,2025-01-09,CAMPAIGN2
TXN00002577,PRD00033,CUST00423,1087.28,instore,2025-01-29,CAMPAIGN2
TXN00002578,PRD00062,CUST00277,88.1,instore,2025-05-21,CAMPAIGN2
TXN00002586,PRD00034,CUST00390,909.45,instore,2025-03-23,
TXN00002587,PRD00049,CUST00439,4699.0,instore,2025-02-05,
TXN00002588,PRD00022,CUST00357,605.2,instore,2025-04-14,CAMPAIGN2
TXN00002589,PRD00013,CUST00430,3667.04,instore,2025-03-15,CAMPAIGN2
TXN00002596,PRD00038,CUST00389,470.41,instore,2025-05-17,CAMPAIGN1
TXN00002599,PRD00064,CUST00494,4118.44,instore,2025-06-28,
TXN00002602,PRD00017,CUST00303,3541.27,instore,2025-02-06,CAMPAIGN2
TXN00002607,PRD00054,CUST00133,1798.69,instore,2025-05-23,CAMPAIGN2
TXN00002608,PRD00090,CUST00490,3775.29,instore,2025-05-24,CAMPAIGN1
TXN00002611,PRD00081,CUST00452,2104.98,instore,2025-01-11,CAMPAIGN1
TXN00002612,PRD00092,CUST00435,2886.42,instore,2025-01-28,CAMPAIGN1
TXN00002618,PRD00051,CUST00104,917.94,instore,2025-06-12,CAMPAIGN2
TXN00002620,PRD00038,CUST00294,635.77,instore,2025-03-08,CAMPAIGN2
TXN00002621,PRD00080,CUST00362,3773.37,instore,2025-01-29,
TXN00002623,PRD00090,CUST00325,3208.48,instore,2025-04-20,CAMPAIGN2
TXN00002626,PRD00039,CUST00235,2208.27,instore,2025-06-18,
TXN00002627,PRD00076,CUST00153,2809.62,instore,2025-04-21,
TXN00002631,PRD00048,CUST00219,3981.28,instore,2025-02-26,CAMPAIGN1
TXN00002637,PRD00098,CUST00301,3727.78,instore,2025-02-13,
TXN00002640,PRD00026,CUST00432,4173.23,instore,2025-06-27,
TXN00002642,PRD00046,CUST00131,2420.36,instore,2025-01-30,CAMPAIGN2
TXN00002644,PRD00050,CUST00169,1688.1,instore,2025-04-11,CAMPAIGN2
TXN00002645,PRD00039,CUST00491,4066.36,instore,2025-01-08,CAMPAIGN2
TXN00002647,PRD00028,CUST00474,4948.14,instore,2025-01-30,CAMPAIGN2
TXN00002648,PRD00058,CUST00467,4972.74,instore,2025-01-15,CAMPAIGN1
TXN00002650,PRD00014,CUST00465,1099.71,instore,2025-06-29,
TXN00002653,PRD00058,CUST00352,1491.69,instore,2025-06-18,CAMPAIGN1
TXN00002657,PRD00008,CUST00259,2923.44,instore,2025-01-14,CAMPAIGN2
TXN00002659,PRD00036,CUST00285,4243.08,instore,2025-01-23,CAMPAIGN2
TXN00002663,PRD00055,CUST00008,984.2,instore,2025-06-17,CAMPAIGN2
TXN00002666,PRD00028,CUST00105,2883.39,instore,2025-02-24,
TXN00002667,PRD00092,CUST00156,3910.41,instore,2025-02-19,
TXN00002668,PRD00059,CUST00098,2218.84,instore,2025-05-05,CAMPAIGN1
TXN00002669,PRD00030,CUST00022,4812.66,instore,2025-02-10,
TXN00002671,PRD00062,CUST00133,2615.43,instore,2025-01-18,
TXN00002675,PRD00015,CUST00024,4098.45,instore,2025-05-17,CAMPAIGN1
TXN00002676,PRD00011,CUST00228,1146.79,instore,2025-03-16,CAMPAIGN2
TXN00002686,PRD00080,CUST00250,781.71,instore,2025-01-21,CAMPAIGN2
TXN00002687,PRD00065,CUST00405,3097.92,instore,2025-04-07,CAMPAIGN1
TXN00002689,PRD00012,CUST00368,4274.99,instore,2025-03-26,
TXN00002693,PRD00025,CUST00067,3567.06,instore,2025-01-24,CAMPAIGN1
TXN00002697,PRD00099,CUST00106,1361.91,instore,2025-01-02,CAMPAIGN1
TXN00002699,PRD00031,CUST00475,4958.52,instore,2025-03-22,
TXN00002700,PRD00002,CUST00149,3971.27,instore,2025-03-10,CAMPAIGN1
TXN00002702,PRD00017,CUST00052,3159.49,instore,2025-01-27,CAMPAIGN2
TXN00002711,PRD00047,CUST00294,3875.5,instore,2025-04-28,CAMPAIGN2
TXN00002723,PRD00013,CUST00463,1368.51,instore,2025-02-19,
TXN00002725,PRD00011,CUST00342,2642.71,instore,2025-02-23,
TXN00002726,PRD00071,CUST00302,3626.26,instore,2025-02-03,CAMPAIGN1
TXN00002727,PRD00037,CUST00165,646.4,instore,2025-03-01,CAMPAIGN2
TXN00002738,PRD00068,CUST00393,2659.56,instore,2025-03-04,CAMPAIGN1
TXN00002740,PRD00091,CUST00322,4176.16,instore,2025-05-30,CAMPAIGN1
TXN00002745,PRD00039,CUST00162,2024.17,instore,2025-05-30,CAMPAIGN2
TXN00002746,PRD00088,CUST00345,205.32,instore,2025-02-23,CAMPAIGN1
TXN00002747,PRD00067,CUST00212,204.1,instore,2025-05-01,CAMPAIGN1
TXN00002748,PRD00031,CUST00391,3910.56,instore,2025-04-03,
TXN00002753,PRD00007,CUST00361,1126.7,instore,2025-06-23,
TXN00002759,PRD00031,CUST00429,3109.53,instore,2025-06-25,
TXN00002762,PRD00083,CUST00051,3996.21,instore,2025-05-12,
TXN00002764,PRD00025,CUST00173,3457.16,instore,2025-03-05,CAMPAIGN2
TXN00002774,PRD00004,CUST00236,4000.28,instore,2025-02-13,CAMPAIGN2
TXN00002775,PRD00091,CUST00233,2356.32,instore,2025-03-18,
TXN00002776,PRD00095,CUST00492,2959.91,instore,2025-02-21,CAMPAIGN2
TXN00002778,PRD00051,CUST00129,4606.49,instore,2025-01-03,CAMPAIGN1
TXN00002779,PRD00063,CUST00046,145.44,instore,2025-04-07,
TXN00002780,PRD00043,CUST00429,662.48,instore,2025-05-21,CAMPAIGN1
TXN00002782,PRD00004,CUST00407,2999.43,instore,2025-04-10,
TXN00002785,PRD00097,CUST00421,187.68,instore,2025-05-24,CAMPAIGN1
TXN00002786,PRD00019,CUST00007,3946.54,instore,2025-06-27,CAMPAIGN1
TXN00002787,PRD00007,CUST00266,798.89,instore,2025-04-20,
TXN00002788,PRD00001,CUST00111,4749.13,instore,2025-03-19,
TXN00002790,PRD00027,CUST00257,3341.8,instore,2025-05-25,
TXN00002793,PRD00092,CUST00384,1834.13,instore,2025-01-13,
TXN00002798,PRD00035,CUST00098,974.43,instore,2025-04-16,CAMPAIGN1
TXN00002803,PRD00039,CUST00260,1018.59,instore,2025-06-29,
TXN00002811,PRD00069,CUST00211,3218.87,instore,2025-06-28,CAMPAIGN2
TXN00002816,PRD00064,CUST00268,614.13,instore,2025-03-17,CAMPAIGN2
TXN00002819,PRD00059,CUST00263,3684.6,instore,2025-04-25,CAMPAIGN1
TXN00002823,PRD00040,CUST00412,3927.03,instore,2025-04-27,CAMPAIGN1
TXN00002825,PRD00024,CUST00086,4136.97,instore,2025-06-25,
TXN00002827,PRD00030,CUST00382,1708.72,instore,2025-04-04,
TXN00002828,PRD00063,CUST00394,2644.47,instore,2025-01-21,CAMPAIGN2
TXN00002829,PRD00031,CUST00423,4070.04,instore,2025-05-26,CAMPAIGN1
TXN00002830,PRD00023,CUST00376,3981.21,instore,2025-06-08,
TXN00002840,PRD00050,CUST00024,3518.54,instore,2025-01-13,CAMPAIGN2
TXN00002846,PRD00003,CUST00127,2696.08,instore,2025-03-02,CAMPAIGN1
TXN00002847,PRD00001,CUST00445,4855.2,instore,2025-06-03,CAMPAIGN2
TXN00002849,PRD00089,CUST00369,733.61,instore,2025-04-06,CAMPAIGN2
TXN00002852,PRD00024,CUST00159,3404.87,instore,2025-01-07,
TXN00002853,PRD00016,CUST00202,4181.27,instore,2025-03-14,CAMPAIGN1
TXN00002854,PRD00022,CUST00296,4525.22,instore,2025-02-22,CAMPAIGN1
TXN00002855,PRD00007,CUST00242,4164.74,instore,2025-04-02,CAMPAIGN1
TXN00002856,PRD00063,CUST00406,1271.83,instore,2025-05-10,CAMPAIGN1
TXN00002859,PRD00086,CUST00106,2578.31,instore,2025-06-07,CAMPAIGN1
TXN00002860,PRD00007,CUST00374,3320.63,instore,2025-05-14,CAMPAIGN1
TXN00002861,PRD00017,CUST00057,4271.23,instore,2025-05-06,CAMPAIGN2
TXN00002863,PRD00039,CUST00060,3488.01,instore,2025-01-04,CAMPAIGN1
TXN00002864,PRD00037,CUST00040,4044.01,instore,2025-03-08,
TXN00002868,PRD00094,CUST00197,2960.72,instore,2025-03-14,
TXN00002874,PRD00006,CUST00113,1014.04,instore,2025-04-21,CAMPAIGN1
TXN00002875,PRD00048,CUST00486,902.01,instore,2025-06-16,CAMPAIGN2
TXN00002877,PRD00034,CUST00375,688.95,instore,2025-03-24,
TXN00002879,PRD00018,CUST00355,949.05,instore,2025-02-09,
TXN00002882,PRD00066,CUST00424,656.02,instore,2025-02-22,CAMPAIGN1
TXN00002889,PRD00012,CUST00008,2248.53,instore,2025-02-17,CAMPAIGN2
TXN00002892,PRD00068,CUST00446,3090.61,instore,2025-01-14,
TXN00002896,PRD00071,CUST00119,3004.03,instore,2025-03-29,
TXN00002898,PRD00096,CUST00256,4873.72,instore,2025-04-29,CAMPAIGN2
TXN00002900,PRD00034,CUST00014,4477.78,instore,2025-02-01,CAMPAIGN1
TXN00002901,PRD00066,CUST00194,664.37,instore,2025-03-03,
TXN00002902,PRD00024,CUST00348,534.0,instore,2025-03-03,CAMPAIGN2
TXN00002904,PRD00006,CUST00022,3733.43,instore,2025-03-02,CAMPAIGN1
TXN00002912,PRD00031,CUST00126,1479.1,instore,2025-01-27,CAMPAIGN1
TXN00002920,PRD00044,CUST00121,2036.94,instore,2025-02-20,
TXN00002924,PRD00055,CUST00054,4803.94,instore,2025-01-22,
TXN00002928,PRD00007,CUST00355,2851.86,instore,2025-04-08,
TXN00002929,PRD00002,CUST00192,1265.29,instore,2025-04-25,
TXN00002931,PRD00081,CUST00381,941.94,instore,2025-01-13,CAMPAIGN1
TXN00002934,PRD00054,CUST00282,828.32,instore,2025-03-02,CAMPAIGN1
TXN00002937,PRD00077,CUST00164,2849.39,instore,2025-05-05,
TXN00002938,PRD00068,CUST00056,2900.14,instore,2025-04-27,
TXN00002941,PRD00099,CUST00080,2041.02,instore,2025-04-06,CAMPAIGN1
TXN00002942,PRD00092,CUST00372,3877.88,instore,2025-01-04,
TXN00002943,PRD00013,CUST00082,534.62,instore,2025-03-23,CAMPAIGN1
TXN00002949,PRD00018,CUST00266,3585.97,instore,2025-02-14,CAMPAIGN2
TXN00002950,PRD00064,CUST00467,1888.4,instore,2025-01-07,
TXN00002955,PRD00060,CUST00243,462.7,instore,2025-01-21,CAMPAIGN2
TXN00002959,PRD00012,CUST00336,2598.23,instore,2025-05-30,CAMPAIGN1
TXN00002963,PRD00059,CUST00442,1116.74,instore,2025-05-14,
TXN00002965,PRD00024,CUST00224,1420.1,instore,2025-03-07,
TXN00002975,PRD00058,CUST00090,2783.7,instore,2025-01-14,CAMPAIGN2
TXN00002982,PRD00087,CUST00271,50.6,instore,2025-05-07,
TXN00002983,PRD00084,CUST00468,3302.86,instore,2025-01-17,CAMPAIGN2
TXN00002984,PRD00089,CUST00317,672.7,instore,2025-06-26,CAMPAIGN2
TXN00002988,PRD00002,CUST00054,102.61,instore,2025-01-06,CAMPAIGN2
TXN00002992,PRD00002,CUST00087,4533.72,instore,2025-06-12,
TXN00002998,PRD00055,CUST00145,4082.39,instore,2025-05-04,
TXN00003000,PRD00053,CUST00311,3805.72,instore,2025-01-26,
TXN00003002,PRD00002,CUST00483,3197.93,instore,2025-05-23,CAMPAIGN1
TXN00003005,PRD00089,CUST00195,2498.73,instore,2025-05-17,CAMPAIGN1
TXN00003016,PRD00015,CUST00323,2127.46,instore,2025-06-10,CAMPAIGN2
TXN00003018,PRD00094,CUST00012,2412.23,instore,2025-03-05,CAMPAIGN2
TXN00003021,PRD00073,CUST00476,2969.5,instore,2025-06-17,CAMPAIGN1
TXN00003022,PRD00019,CUST00286,4616.53,instore,2025-03-25,CAMPAIGN2
TXN00003033,PRD00071,CUST00458,2366.77,instore,2025-04-18,
TXN00003036,PRD00068,CUST00109,3567.0,instore,2025-05-07,CAMPAIGN2
TXN00003042,PRD00095,CUST00039,1624.88,instore,2025-03-05,CAMPAIGN1
TXN00003044,PRD00013,CUST00260,3122.97,instore,2025-02-22,CAMPAIGN2
TXN00003050,PRD00051,CUST00307,3767.19,instore,2025-05-21,CAMPAIGN2
TXN00003052,PRD00015,CUST00444,3709.57,instore,2025-02-21,CAMPAIGN1
TXN00003056,PRD00079,CUST00284,3648.83,instore,2025-01-24,CAMPAIGN2
TXN00003057,PRD00040,CUST00360,1888.45,instore,2025-04-12,CAMPAIGN1
TXN00003061,PRD00012,CUST00479,2070.55,instore,2025-02-06,CAMPAIGN1
TXN00003073,PRD00049,CUST00219,1467.77,instore,2025-06-11,CAMPAIGN1
TXN00003076,PRD00057,CUST00211,1985.82,instore,2025-05-28,CAMPAIGN1
TXN00003077,PRD00060,CUST00124,1328.68,instore,2025-01-21,CAMPAIGN2
TXN00003080,PRD00076,CUST00080,1822.68,instore,2025-06-20,CAMPAIGN2
TXN00003085,PRD00019,CUST00160,887.24,instore,2025-01-22,CAMPAIGN1
TXN00003086,PRD00029,CUST00370,4488.32,instore,2025-04-06,CAMPAIGN1
TXN00003087,PRD00021,CUST00201,4570.26,instore,2025-06-13,
TXN00003089,PRD00095,CUST00199,2323.39,instore,2025-05-12,CAMPAIGN2
TXN00003092,PRD00064,CUST00478,1792.68,instore,2025-03-02,CAMPAIGN1
TXN00003095,PRD00066,CUST00154,945.89,instore,2025-01-23,
TXN00003097,PRD00039,CUST00082,4736.52,instore,2025-05-15,
TXN00003099,PRD00074,CUST00086,3883.68,instore,2025-04-18,CAMPAIGN1
TXN00003101,PRD00035,CUST00190,221.52,instore,2025-05-28,CAMPAIGN1
TXN00003102,PRD00093,CUST00469,2105.3,instore,2025-02-09,CAMPAIGN2
TXN00003106,PRD00061,CUST00294,537.03,instore,2025-04-21,CAMPAIGN2
TXN00003108,PRD00075,CUST00244,1023.07,instore,2025-03-18,CAMPAIGN1
TXN00003109,PRD00041,CUST00137,4292.28,instore,2025-04-14,
TXN00003110,PRD00088,CUST00251,3545.31,instore,2025-05-18,
TXN00003112,PRD00087,CUST00050,4869.42,instore,2025-01-27,CAMPAIGN1
TXN00003113,PRD00034,CUST00201,347.48,instore,2025-06-25,CAMPAIGN1
TXN00003115,PRD00035,CUST00146,3038.95,instore,2025-01-11,CAMPAIGN2
TXN00003119,PRD00025,CUST00217,1974.67,instore,2025-04-13,CAMPAIGN2
TXN00003123,PRD00041,CUST00091,3030.53,instore,2025-05-04,CAMPAIGN2
TXN00003124,PRD00008,CUST00159,4910.62,instore,2025-01-29,CAMPAIGN1
TXN00003137,PRD00085,CUST00272,2541.77,instore,2025-04-30,CAMPAIGN1
TXN00003140,PRD00007,CUST00448,3503.07,instore,2025-03-22,
TXN00003142,PRD00029,CUST00187,358.76,instore,2025-03-31,
TXN00003143,PRD00083,CUST00004,4001.67,instore,2025-06-28,CAMPAIGN2
TXN00003144,PRD00096,CUST00273,997.94,instore,2025-06-22,CAMPAIGN1
TXN00003151,PRD00066,CUST00073,2897.12,instore,2025-01-11,CAMPAIGN2
TXN00003153,PRD00061,CUST00084,2060.72,instore,2025-01-25,CAMPAIGN1
TXN00003163,PRD00064,CUST00462,4027.9,instore,2025-01-23,CAMPAIGN2
TXN00003164,PRD00082,CUST00306,3025.7,instore,2025-05-15,CAMPAIGN1
TXN00003165,PRD00010,CUST00242,3371.42,instore,2025-03-29,
TXN00003167,PRD00059,CUST00151,3106.06,instore,2025-06-25,CAMPAIGN2
TXN00003171,PRD00069,CUST00055,3072.21,instore,2025-02-22,CAMPAIGN2
TXN00003173,PRD00012,CUST00081,2397.26,instore,2025-02-14,
TXN00003181,PRD00043,CUST00305,4101.99,instore,2025-03-01,CAMPAIGN2
TXN00003184,PRD00017,CUST00346,4538.82,instore,2025-01-04,CAMPAIGN2
TXN00003185,PRD00085,CUST00420,3937.13,instore,2025-02-25,
TXN00003188,PRD00013,CUST00393,1084.44,instore,2025-05-08,
TXN00003191,PRD00081,CUST00417,47.47,instore,2025-04-28,CAMPAIGN2
TXN00003194,PRD00097,CUST00431,4287.75,instore,2025-03-25,
TXN00003196,PRD00074,CUST00371,2629.45,instore,2025-05-03,CAMPAIGN2
TXN00003197,PRD00047,CUST00076,968.39,instore,2025-03-19,CAMPAIGN1
TXN00003203,PRD00095,CUST00499,652.99,instore,2025-03-02,
TXN00003204,PRD00014,CUST00012,3468.66,instore,2025-06-09,CAMPAIGN1
TXN00003206,PRD00011,CUST00278,2422.53,instore,2025-06-08,CAMPAIGN2
TXN00003207,PRD00009,CUST00169,2452.78,instore,2025-05-14,CAMPAIGN2
TXN00003215,PRD00040,CUST00020,1264.86,instore,2025-04-21,
TXN00003218,PRD00066,CUST00123,4036.89,instore,2025-04-25,
TXN00003219,PRD00025,CUST00426,1842.14,instore,2025-04-25,CAMPAIGN1
TXN00003220,PRD00065,CUST00072,784.09,instore,2025-05-27,CAMPAIGN1
TXN00003222,PRD00049,CUST00295,1034.45,instore,2025-06-23,
TXN00003227,PRD00024,CUST00081,3402.91,instore,2025-05-16,
TXN00003229,PRD00098,CUST00456,3359.25,instore,2025-01-09,CAMPAIGN1
TXN00003234,PRD00090,CUST00235,484.62,instore,2025-01-17,
TXN00003235,PRD00033,CUST00278,903.94,instore,2025-04-08,CAMPAIGN1
TXN00003239,PRD00088,CUST00486,4497.14,instore,2025-01-09,CAMPAIGN1
TXN00003244,PRD00085,CUST00078,2475.39,instore,2025-02-12,CAMPAIGN1
TXN00003245,PRD00049,CUST00411,414.26,instore,2025-06-25,CAMPAIGN1
TXN00003246,PRD00066,CUST00437,4410.27,instore,2025-03-21,CAMPAIGN1
TXN00003248,PRD00062,CUST00224,4944.35,instore,2025-06-08,
TXN00003253,PRD00078,CUST00342,1636.85,instore,2025-05-19,
TXN00003259,PRD00017,CUST00162,2559.83,instore,2025-01-20,CAMPAIGN2
TXN00003263,PRD00016,CUST00130,890.66,instore,2025-03-22,CAMPAIGN1
TXN00003265,PRD00023,CUST00245,4861.38,instore,2025-06-01,CAMPAIGN1
TXN00003269,PRD00087,CUST00333,2379.49,instore,2025-03-28,CAMPAIGN2
TXN00003270,PRD00086,CUST00338,3394.49,instore,2025-05-03,CAMPAIGN2
TXN00003272,PRD00016,CUST00138,2360.89,instore,2025-01-17,CAMPAIGN1
TXN00003274,PRD00095,CUST00038,684.66,instore,2025-04-26,CAMPAIGN2
TXN00003275,PRD00063,CUST00064,4094.84,instore,2025-05-15,CAMPAIGN1
TXN00003277,PRD00030,CUST00129,507.76,instore,2025-04-12,CAMPAIGN1
TXN00003281,PRD00059,CUST00388,3108.52,instore,2025-03-27,CAMPAIGN1
TXN00003285,PRD00013,CUST00446,3612.0,instore,2025-01-14,CAMPAIGN2
TXN00003286,PRD00064,CUST00262,2039.72,instore,2025-05-21,CAMPAIGN1
TXN00003288,PRD00014,CUST00287,1131.88,instore,2025-01-22,CAMPAIGN1
TXN00003289,PRD00010,CUST00375,4900.3,instore,2025-03-03,CAMPAIGN2
TXN00003290,PRD00031,CUST00313,1519.91,instore,2025-01-26,CAMPAIGN2
TXN00003293,PRD00084,CUST00442,868.71,instore,2025-03-27,CAMPAIGN2
TXN00003297,PRD00094,CUST00383,2161.12,instore,2025-01-04,
TXN00003305,PRD00045,CUST00239,4579.35,instore,2025-03-09,
TXN00003306,PRD00065,CUST00028,2670.99,instore,2025-02-13,CAMPAIGN1
TXN00003309,PRD00040,CUST00411,1494.32,instore,2025-05-18,CAMPAIGN2
TXN00003310,PRD00006,CUST00392,3851.94,instore,2025-01-30,CAMPAIGN1
TXN00003313,PRD00034,CUST00443,4295.04,instore,2025-01-31,CAMPAIGN1
TXN00003315,PRD00089,CUST00153,3742.92,instore,2025-04-05,CAMPAIGN1
TXN00003316,PRD00075,CUST00438,868.81,instore,2025-01-04,CAMPAIGN1
TXN00003325,PRD00047,CUST00071,993.25,instore,2025-04-03,CAMPAIGN2
TXN00003327,PRD00052,CUST00117,4039.87,instore,2025-04-26,
TXN00003336,PRD00007,CUST00313,1660.72,instore,2025-05-01,CAMPAIGN1
TXN00003340,PRD00079,CUST00457,1113.51,instore,2025-03-22,
TXN00003341,PRD00012,CUST00157,652.68,instore,2025-01-31,
TXN00003346,PRD00027,CUST00437,228.62,instore,2025-06-04,CAMPAIGN1
TXN00003347,PRD00001,CUST00127,4485.26,instore,2025-02-02,CAMPAIGN1
TXN00003348,PRD00025,CUST00265,2160.28,instore,2025-05-07,
TXN00003350,PRD00056,CUST00179,2694.9,instore,2025-03-31,
TXN00003359,PRD00010,CUST00482,2465.34,instore,2025-05-28,CAMPAIGN1
TXN00003365,PRD00073,CUST00034,2330.97,instore,2025-05-07,CAMPAIGN1
TXN00003366,PRD00087,CUST00429,4663.08,instore,2025-05-14,CAMPAIGN2
TXN00003369,PRD00048,CUST00198,2843.37,instore,2025-01-31,CAMPAIGN1
TXN00003372,PRD00091,CUST00262,2446.41,instore,2025-06-21,
TXN00003373,PRD00047,CUST00105,3596.67,instore,2025-03-19,CAMPAIGN1
TXN00003376,PRD00013,CUST00203,246.5,instore,2025-05-07,CAMPAIGN1
TXN00003378,PRD00010,CUST00273,2235.8,instore,2025-06-22,CAMPAIGN1
TXN00003382,PRD00071,CUST00452,929.22,instore,2025-02-04,CAMPAIGN2
TXN00003384,PRD00069,CUST00058,514.85,instore,2025-01-15,
TXN00003385,PRD00052,CUST00297,4351.09,instore,2025-04-02,CAMPAIGN1
TXN00003388,PRD00051,CUST00449,1000.8,instore,2025-02-03,CAMPAIGN2
TXN00003389,PRD00088,CUST00093,1016.6,instore,2025-01-10,CAMPAIGN2
TXN00003393,PRD00048,CUST00487,1224.61,instore,2025-01-01,
TXN00003395,PRD00026,CUST00394,4515.91,instore,2025-04-28,
TXN00003396,PRD00097,CUST00405,2959.72,instore,2025-01-22,CAMPAIGN1
TXN00003399,PRD00094,CUST00187,3779.02,instore,2025-05-25,CAMPAIGN2
TXN00003400,PRD00080,CUST00236,1557.31,instore,2025-01-09,CAMPAIGN2
TXN00003403,PRD00097,CUST00003,4853.67,instore,2025-05-31,CAMPAIGN1
TXN00003407,PRD00052,CUST00143,4413.03,instore,2025-02-26,CAMPAIGN1
TXN00003408,PRD00026,CUST00281,4738.56,instore,2025-01-26,CAMPAIGN1
TXN00003411,PRD00061,CUST00078,2293.17,instore,2025-02-11,
